run_id,run,method,seed,snapshot,step,checkpoint_fraction,layer,target_module,quantized_base,delta_direction,delta_magnitude_paper,delta_magnitude_rel,coefficient_update_rel,effective_weight_update_rel,quant_delta_direction,total_delta_direction,quant_delta_magnitude_paper,quant_delta_magnitude_rel,total_delta_magnitude_paper,total_delta_magnitude_rel
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,1,down_proj,True,0.0013476258609443903,0.008873836137354374,0.008777337148785591,0.05174165591597557,0.05237865447998047,0.004331714008003473,0.005673404783010483,0.0012633560691028833,0.0012788188178092241,0.008899422362446785,0.008810142986476421
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,2,down_proj,True,0.0018378084059804678,0.008963899686932564,0.008844831958413124,0.06043451651930809,0.06099541112780571,0.004307334776967764,0.006135950796306133,0.0011845063418149948,0.0011889712186530232,0.009025244042277336,0.00891556404531002
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,3,down_proj,True,0.002016066573560238,0.009027504362165928,0.00906794797629118,0.06296296417713165,0.06352683156728745,0.004318832419812679,0.006326358765363693,0.0011961252894252539,0.0012140438193455338,0.009062391705811024,0.009124992415308952
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,4,down_proj,True,0.0020176288671791553,0.009016127325594425,0.009394194930791855,0.06302154809236526,0.06362385302782059,0.004344412591308355,0.0063508241437375546,0.0011933307396247983,0.001259102369658649,0.009052164852619171,0.009432806633412838
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,5,down_proj,True,0.0018667656695470214,0.009056959301233292,0.009272638708353043,0.06018183007836342,0.06080657243728638,0.004328716546297073,0.006185603328049183,0.0012075735721737146,0.0012700494844466448,0.009101725183427334,0.009331603534519672
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,0,k_proj,True,0.0011199957225471735,0.007248821202665567,0.005644047167152166,0.03547786548733711,0.03585440292954445,0.005219758488237858,0.006335968617349863,0.004398062825202942,0.003815823933109641,0.008765244856476784,0.0068337819539010525
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,1,k_proj,True,0.0008556476095691323,0.006326977629214525,0.004991707857698202,0.022787949070334435,0.023311223834753036,0.004894426558166742,0.005743729881942272,0.003199758706614375,0.0025638954248279333,0.007043497171252966,0.005535773932933807
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,2,k_proj,True,0.0005825461121276021,0.007044111378490925,0.005253555718809366,0.023921703919768333,0.02447410859167576,0.00474862614646554,0.005330230109393597,0.0034918931778520346,0.0028361529111862183,0.008144885301589966,0.006051675882190466
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,3,k_proj,True,0.0004763512988574803,0.007446297910064459,0.005690493155270815,0.023464743047952652,0.024140510708093643,0.004433991387486458,0.0049078636802732944,0.002929451409727335,0.002254077699035406,0.008223100565373898,0.006184189580380917
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,4,k_proj,True,0.00048259797040373087,0.0071513717994093895,0.005383395589888096,0.02375919371843338,0.024344993755221367,0.004474352113902569,0.004954369273036718,0.002844663569703698,0.0022666226141154766,0.007651768159121275,0.005770860239863396
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,5,k_proj,True,0.0006185640813782811,0.007870013825595379,0.005842731799930334,0.026049233973026276,0.02668244019150734,0.004442457575351,0.005056601949036121,0.0031254657078534365,0.002616027370095253,0.008472057059407234,0.00636364845559001
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,0,q_proj,True,0.001633886364288628,0.007611934095621109,0.008474652655422688,0.043530285358428955,0.04424110800027847,0.005027363076806068,0.006655850913375616,0.0028130982536822557,0.003470277413725853,0.008153174072504044,0.009091994725167751
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,1,q_proj,True,0.0011804212117567658,0.006706502754241228,0.0076194335706532,0.03197970613837242,0.03284366801381111,0.0047023482620716095,0.0058783721178770065,0.0021381445694714785,0.0024324259720742702,0.007157269865274429,0.008045450784265995
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,2,q_proj,True,0.0009815088706091046,0.007293101865798235,0.008376912213861942,0.03357783332467079,0.03457486256957054,0.0045654987916350365,0.00554286502301693,0.0020979526452720165,0.0025359545834362507,0.007680557202547789,0.008790982887148857
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,3,q_proj,True,0.0009343608398921788,0.007660229224711657,0.00879778154194355,0.03548869118094444,0.0365443229675293,0.00440638605505228,0.005335031542927027,0.001952337333932519,0.002271284582093358,0.0079668452963233,0.00911820400506258
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,4,q_proj,True,0.0010321730514988303,0.007696738466620445,0.00887646060436964,0.035816218703985214,0.03686287999153137,0.004392862319946289,0.005419555120170116,0.0018970712553709745,0.00231612054631114,0.008016412146389484,0.009195701219141483
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,5,q_proj,True,0.0012017509434372187,0.007994728162884712,0.009297718293964863,0.03691602125763893,0.038041356950998306,0.004408698063343763,0.0056055267341434956,0.0019197347573935986,0.002335795434191823,0.008325881324708462,0.009637491777539253
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,0,up_proj,True,0.002428906736895442,0.0089427400380373,0.016662156209349632,0.06969742476940155,0.07152678072452545,0.00430744793266058,0.00672514783218503,0.0011459075612947345,0.002140618162229657,0.00900439266115427,0.01678396947681904
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,1,up_proj,True,0.002701908117160201,0.008772904984652996,0.016114287078380585,0.07348926365375519,0.07506536692380905,0.004325379617512226,0.007016454823315144,0.0011851981980726123,0.002246696036309004,0.008849055506289005,0.016257546842098236
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,2,up_proj,True,0.002618849277496338,0.008822278119623661,0.016250258311629295,0.07235237210988998,0.07398851215839386,0.004291764926165342,0.006898805964738131,0.001163523062132299,0.002158851595595479,0.008899708278477192,0.016398215666413307
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,3,up_proj,True,0.0028280268888920546,0.008768651634454727,0.01651429384946823,0.07522065192461014,0.0768369659781456,0.0042911251075565815,0.007105697877705097,0.00114957126788795,0.0021712121088057756,0.008840720169246197,0.0166478231549263
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,4,up_proj,True,0.0023980308324098587,0.008836263790726662,0.01707760989665985,0.06917282193899155,0.07113085687160492,0.004333925433456898,0.006720838136970997,0.0011368996929377317,0.0022223382256925106,0.008900174871087074,0.017178475856781006
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,5,up_proj,True,0.0023359861224889755,0.008892668411135674,0.017130665481090546,0.06819704174995422,0.07020658999681473,0.0042980327270925045,0.0066220746375620365,0.0011323897633701563,0.0021980542223900557,0.0089415293186903,0.017234303057193756
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,0,v_proj,True,0.0031407298520207405,0.008209931664168835,0.02460268698632717,0.0767984464764595,0.08030864596366882,0.004988955333828926,0.008112900890409946,0.0008926832815632224,0.0027039579581469297,0.008155941031873226,0.024386409670114517
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,1,v_proj,True,0.002700671786442399,0.008099883794784546,0.020343270152807236,0.07030441612005234,0.07295957952737808,0.004333116579800844,0.0070155467838048935,0.0008291953708976507,0.002113817259669304,0.008127951994538307,0.0204729326069355
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,2,v_proj,True,0.004678513389080763,0.007796154823154211,0.02347017638385296,0.08980406820774078,0.09231606870889664,0.004309820011258125,0.008957037702202797,0.0006995155708864331,0.002149685751646757,0.007835909724235535,0.023641491308808327
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,3,v_proj,True,0.003175100078806281,0.008706131018698215,0.02187264896929264,0.07595839351415634,0.0787578895688057,0.004290672019124031,0.007453075144439936,0.0008158115670084953,0.0021462617442011833,0.00874253362417221,0.022034890949726105
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,4,v_proj,True,0.003153874771669507,0.008008117787539959,0.019275877624750137,0.07307714223861694,0.07529944181442261,0.004304157570004463,0.007447436451911926,0.000888059614226222,0.0021225730888545513,0.008051304146647453,0.019361034035682678
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.5_step_15978,15978,0.5,5,v_proj,True,0.0036616495344787836,0.008394263684749603,0.024174222722649574,0.08291957527399063,0.0860179141163826,0.004305975046008825,0.007958433590829372,0.0007535541080869734,0.002144720172509551,0.0084622111171484,0.02432064712047577
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,0,down_proj,True,0.0021514911204576492,0.010281749069690704,0.010161729529500008,0.06488242000341415,0.06557648628950119,0.004314750898629427,0.006456860341131687,0.0012482025194913149,0.0014129973715171218,0.010355086997151375,0.010226861573755741
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,1,down_proj,True,0.001350013306364417,0.010048288851976395,0.009909296408295631,0.051802605390548706,0.052640583366155624,0.004331714008003473,0.005675683729350567,0.0012633560691028833,0.0012788188178092241,0.01005428284406662,0.009922841563820839
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,2,down_proj,True,0.001869316678494215,0.010111424140632153,0.009970476850867271,0.06095314398407936,0.061680346727371216,0.004307334776967764,0.006167380139231682,0.0011845063418149948,0.0011889712186530232,0.010167938657104969,0.010028135031461716
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,3,down_proj,True,0.002055495511740446,0.01009763777256012,0.010144433937966824,0.06357040256261826,0.06429146230220795,0.004318832419812679,0.006365451030433178,0.0011961252894252539,0.0012140438193455338,0.010117439553141594,0.010182635858654976
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,4,down_proj,True,0.0020486991852521896,0.010112728923559189,0.010523898527026176,0.06350788474082947,0.06428162753582001,0.004344412591308355,0.006381950341165066,0.0011933307396247983,0.001259102369658649,0.010123681277036667,0.01054377667605877
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,5,down_proj,True,0.0018970787059515715,0.010119926184415817,0.010371210053563118,0.060675423592329025,0.06146801635622978,0.004328716546297073,0.006215909495949745,0.0012075735721737146,0.0012700494844466448,0.01012957002967596,0.01040817704051733
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,0,k_proj,True,0.0011225207708775997,0.007830561138689518,0.0060660052113235,0.035725973546504974,0.03617202490568161,0.005219758488237858,0.00633903406560421,0.004398062825202942,0.003815823933109641,0.009225090965628624,0.007209726609289646
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,1,k_proj,True,0.0009033303940668702,0.006587399169802666,0.005279985256493092,0.023258183151483536,0.023834096267819405,0.004894426558166742,0.0057916524820029736,0.003199758706614375,0.0025638954248279333,0.0073519544675946236,0.005803087260574102
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,2,k_proj,True,0.0005949963815510273,0.0076670958660542965,0.0057862489484250546,0.024130266159772873,0.024798130616545677,0.00474862614646554,0.00534240435808897,0.0034918931778520346,0.0028361529111862183,0.008726241067051888,0.006520419847220182
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,3,k_proj,True,0.0004960413789376616,0.00829982478171587,0.006295213475823402,0.023823464289307594,0.02463867887854576,0.004433991387486458,0.004927688743919134,0.002929451409727335,0.002254077699035406,0.00898245070129633,0.006732704117894173
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,4,k_proj,True,0.0005085159791633487,0.007730482146143913,0.005761251784861088,0.024161549285054207,0.024824434891343117,0.004474352113902569,0.0049800146371126175,0.002844663569703698,0.0022666226141154766,0.008213581517338753,0.006146832834929228
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,5,k_proj,True,0.000641540449578315,0.008464989252388477,0.006295339670032263,0.026418333873152733,0.02714371681213379,0.004442457575351,0.005079514347016811,0.0031254657078534365,0.002616027370095253,0.00894965510815382,0.00673326663672924
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,0,q_proj,True,0.0016749450005590916,0.008459127508103848,0.009382241405546665,0.04403747245669365,0.04492044076323509,0.005027363076806068,0.006697537377476692,0.0028130982536822557,0.003470277413725853,0.00895104743540287,0.009967123158276081
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,1,q_proj,True,0.0012243909295648336,0.0072109573520720005,0.008232940919697285,0.032391197979450226,0.03339044377207756,0.0047023482620716095,0.00592191843315959,0.0021381445694714785,0.0024324259720742702,0.007631043903529644,0.008620847016572952
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,2,q_proj,True,0.0010008576791733503,0.008113160729408264,0.009385274723172188,0.0338934026658535,0.03514019027352333,0.0045654987916350365,0.005562004633247852,0.0020979526452720165,0.0025359545834362507,0.00849226862192154,0.009766717441380024
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,3,q_proj,True,0.000959120923653245,0.008461503311991692,0.009750156663358212,0.035894718021154404,0.03717922791838646,0.00440638605505228,0.00535953463986516,0.001952337333932519,0.002271284582093358,0.008742772042751312,0.010040869005024433
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,4,q_proj,True,0.0010627449955791235,0.008417077362537384,0.009734932333230972,0.03621821105480194,0.03746843710541725,0.004392862319946289,0.005449637304991484,0.0018970712553709745,0.00231612054631114,0.008715055882930756,0.010043795220553875
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,5,q_proj,True,0.001225882675498724,0.008840106427669525,0.010255521163344383,0.03730950132012367,0.03866996243596077,0.004408698063343763,0.005629591643810272,0.0019197347573935986,0.002335795434191823,0.009153410792350769,0.010572019964456558
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,0,up_proj,True,0.002487513003870845,0.010068552568554878,0.018797582015395164,0.07054213434457779,0.07284897565841675,0.00430744793266058,0.006783377379179001,0.0011459075612947345,0.002140618162229657,0.01013218890875578,0.018911276012659073
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,1,up_proj,True,0.0027498335111886263,0.009931261651217937,0.018248863518238068,0.07414206117391586,0.07618537545204163,0.004325379617512226,0.00706395972520113,0.0011851981980726123,0.002246696036309004,0.009991037659347057,0.018366949632763863
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,2,up_proj,True,0.002663528546690941,0.00990021787583828,0.01828329637646675,0.07296744734048843,0.07505695521831512,0.004291764926165342,0.006943165324628353,0.001163523062132299,0.002158851595595479,0.009974692948162556,0.01841425895690918
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,3,up_proj,True,0.0028637635987251997,0.009826638735830784,0.01850445568561554,0.07569334656000137,0.0777534544467926,0.0042911251075565815,0.007141184527426958,0.00114957126788795,0.0021712121088057756,0.009889335371553898,0.018615959212183952
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,4,up_proj,True,0.002444623038172722,0.009910388849675655,0.019192945212125778,0.06984996050596237,0.07232879102230072,0.004333925433456898,0.006767456419765949,0.0011368996929377317,0.0022223382256925106,0.009962710551917553,0.0192734207957983
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,5,up_proj,True,0.002376469550654292,0.009959195740520954,0.019189869984984398,0.06879258900880814,0.07131621986627579,0.0042980327270925045,0.006662418134510517,0.0011323897633701563,0.0021980542223900557,0.010007618926465511,0.019268980249762535
qdora-seed43-fp32,QDoRA-fp32 (seed 43),QDoRA-fp32,43,fraction_0.75_step_23967,23967,0.75,0,v_proj,True,0.0032057426869869232,0.0090525783598423,0.027112476527690887,0.07749680429697037,0.08179400861263275,0.004988955333828926,0.008178708143532276,0.0008926832815632224,0.0027039579581469297,0.008976049721240997,0.026908529922366142
